Time,Rectus Femoris,Vastus Medialis,Vastus Lateralis,Bicep Femoris,Tibialis,Gastrocnemius Medialis,Trimmed Time
6.148730769,7.514372823563741e-06,7.037953669709318e-06,2.846160258098136e-06,3.2444293693498936e-06,3.943904602294808e-05,2.4743411542254736e-05,0.016355769000000464
6.14925,7.51130665323504e-06,7.029546776113251e-06,2.851291593183141e-06,3.242738050293649e-06,3.943906666538275e-05,2.4745611140525472e-05,0.01687500000000064
6.149769231,7.509492779489078e-06,7.022404096768345e-06,2.84550931085514e-06,3.240055862886343e-06,3.942883344893703e-05,2.4750299965476315e-05,0.017394230999999927
6.150288462,7.5099709701158915e-06,7.023605777620985e-06,2.840710076458735e-06,3.242386886672669e-06,3.939790659300044e-05,2.4759836596864427e-05,0.017913462000000102
6.150807692,7.516290622437702e-06,7.040749558746278e-06,2.8439851049919933e-06,3.250209058996841e-06,3.935557791864472e-05,2.4773560367782455e-05,0.018432692000000195
6.151326923,7.524817653608049e-06,7.074652546800624e-06,2.843871054378028e-06,3.251655124077157e-06,3.932063314532288e-05,2.478352762699042e-05,0.01895192300000037
6.151846154,7.528573163994344e-06,7.108709171595116e-06,2.829909244014493e-06,3.2508834266730213e-06,3.930695974985667e-05,2.47870465356751e-05,0.019471154000000546
6.152365385,7.52977652456221e-06,7.12909680321093e-06,2.81118001051634e-06,3.2508424378684302e-06,3.931457445792016e-05,2.4789575410723764e-05,0.01999038500000072
6.152884615,7.531500722992572e-06,7.1379037498643664e-06,2.8011946171215207e-06,3.251295378992964e-06,3.932726851228325e-05,2.480384646671884e-05,0.020509614999999926
6.153403846,7.531768127043985e-06,7.140328602535888e-06,2.8016974842005274e-06,3.250145696931716e-06,3.933111085371848e-05,2.4850923388237845e-05,0.0210288460000001
6.153923077,7.53028245067498e-06,7.139050203333075e-06,2.810292922920808e-06,3.2440946514725133e-06,3.933111995331912e-05,2.4904724640547333e-05,0.021548077000000276
6.154442308,7.531303749671304e-06,7.134629307296612e-06,2.8291311469984827e-06,3.2656013500738208e-06,3.933289095463144e-05,2.4913629644953736e-05,0.022067308000000452
6.154961538,7.539833368510917e-06,7.128463164428141e-06,2.862638510631581e-06,3.341531794014171e-06,3.932650409718965e-05,2.493197415580805e-05,0.022586538000000544
6.155480769,7.553773125146351e-06,7.123912329802318e-06,2.9036591142942097e-06,3.427632264123801e-06,3.929188932923925e-05,2.502891232114615e-05,0.02310576900000072
6.156,7.566610346369129e-06,7.123528203153103e-06,2.9315625131728844e-06,3.4757910783089056e-06,3.921527030577585e-05,2.5130122204255377e-05,0.023625000000000007
6.156519231,7.577040867654627e-06,7.129981886028046e-06,2.9394118284641557e-06,3.490611617137903e-06,3.9111667984342494e-05,2.515973571814547e-05,0.024144231000000183
6.157038462,7.587668122407629e-06,7.146532406658646e-06,2.939489818649163e-06,3.497047346519496e-06,3.901478177069572e-05,2.5141998970862183e-05,0.024663462000000358
6.157557692,7.599157779292889e-06,7.170759211833056e-06,2.940870731500717e-06,3.5132910776949003e-06,3.8938549573467096e-05,2.5121951170251224e-05,0.02518269200000045
6.158076923,7.608341571570293e-06,7.1904858598349454e-06,2.948167941157975e-06,3.5394791918251187e-06,3.888135792051469e-05,2.5123459121551456e-05,0.025701923000000626
6.158596154,7.612720749420256e-06,7.196944744851241e-06,2.959517902616447e-06,3.565049819950874e-06,3.884851266757027e-05,2.512319594704081e-05,0.026221153999999913
6.159115385,7.613931823943722e-06,7.194041409894679e-06,2.9617700765078497e-06,3.586944220157004e-06,3.883782494344298e-05,2.5102244128788228e-05,0.02674038500000009
6.159634615,7.614055481969632e-06,7.188409461599939e-06,2.951318874517095e-06,3.59845088987643e-06,3.8833734254719145e-05,2.508932111529176e-05,0.02725961500000018
6.160153846,7.614252124191411e-06,7.184054788414724e-06,2.94015431045144e-06,3.592951112913668e-06,3.882507788826569e-05,2.5111427529634136e-05,0.027778846000000357
6.160673077,7.6159216746933234e-06,7.18346147421706e-06,2.9367470970878994e-06,3.5831216205557283e-06,3.881395550115916e-05,2.5195562767014544e-05,0.028298077000000532
6.161192308,7.617067267168601e-06,7.185876065049986e-06,2.938482777757376e-06,3.5814870481120954e-06,3.881371282909631e-05,2.5324619280898263e-05,0.028817308000000708
6.161711538,7.612317745924808e-06,7.188708557569281e-06,2.9393145507375514e-06,3.583379257921013e-06,3.879884536075099e-05,2.54355829752907e-05,0.029336537999999912
6.162230769,7.601169123402472e-06,7.1903050734163934e-06,2.937881215390187e-06,3.5855766476941512e-06,3.861305302617988e-05,2.551621986222996e-05,0.029855769000000087
6.16275,7.590407507056014e-06,7.190272505269916e-06,2.936265018794234e-06,3.593547140429199e-06,3.808498751024625e-05,2.558563277518709e-05,0.030375000000000263
6.163269231,7.588891828502176e-06,7.187702004018912e-06,2.937206287022296e-06,3.618624150889633e-06,3.732342341441842e-05,2.562253736180846e-05,0.03089423100000044
6.163788462,7.5977006664128835e-06,7.181375194767536e-06,2.9444279552189974e-06,3.676477457147265e-06,3.665511019592225e-05,2.5621952390969587e-05,0.031413462000000614
6.164307692,7.607590900212192e-06,7.173696503139775e-06,2.95381746315974e-06,3.750626901880173e-06,3.6265509349724025e-05,2.5688131863008687e-05,0.031932692000000706
6.164826923,7.613482919335705e-06,7.168308779209564e-06,2.9540218937818022e-06,3.796783377878631e-06,3.612407684394842e-05,2.5856512804532017e-05,0.032451922999999994
6.165346154,7.615599836982165e-06,7.165091776740024e-06,2.943368924646853e-06,3.8107529735664105e-06,3.6117964183616384e-05,2.6004580111175104e-05,0.03297115400000017
